PVS,dataset,Bitrate,Framerate,Resolution,video_codec,0.0_quantil_StdDev_MotionX_non-i,1.0_quantil_FrameSize,iqr_Av_QPBB_non-i,iqr_min_QP,kurtosis_Av_Motion,kurtosis_Av_QPBB_non-i,kurtosis_FrameSize_non-i,mean_Av_QPBB_non_i,quant,std_FrameSize_non-i,std_max_QP_non-i,predicted_mos_mode3_baseline,p1204_3_score
sports_01_3840x2160_60_yuv420p.yuv_HEVC_0.2M,lofps_4K_testnum_013,553.080078125,60.0,8294400.0,HEVC,0.9669929455007413,13449.0,0.0,0.0,-0.5279094716544459,298.6844135104645,259.0999079238054,49.975156085794694,0.979905021290092,620.8064329377108,0.40414406017060506,1.4294997170199488,1.325454934330081
sports_01_3840x2160_60_yuv420p.yuv_HEVC_0.5M,lofps_4k_testnum_010,600.5234375,60.0,8294400.0,HEVC,1.2331569130577917,10439.0,0.0,0.0,-0.5412105534779323,5.473278706491611,46.8719871631776,49.2359200209514,0.9654101964892431,545.7836496124617,2.283767377844312,1.7042874342894374,1.6097676841268425
sports_01_3840x2160_60_yuv420p.yuv_HEVC_1M,lofps_4k_testnum_010,1076.25,60.0,8294400.0,HEVC,1.4440896352154757,10440.0,3.0,3.0,-0.6766379077786815,-0.356176263065096,8.262402275515523,43.64676198855375,0.8558188625206617,673.0769937505297,1.4543872378497116,3.1816282134258262,2.9006704252792046
sports_01_3840x2160_60_yuv420p.yuv_HEVC_5M,lofps_4K_testnum_013,3909.8740234375,60.0,8294400.0,HEVC,0.5536919305849966,16476.0,0.2789961828335663,0.0,-0.6057694987528297,94.09882045613487,2.2912169339325272,33.57787587079484,0.6583897229567616,1802.4424825508158,0.27922603841587196,4.322507612359951,3.8717113562593095
sports_01_960x540_120_yuv420p.yuv_HEVC_0.1M,hifps_120_testnum_000,115.515625,120.0,518400.0,HEVC,0.20002499843769608,972.0,2.0,2.0,5.145054594402017,3.725538791469467,68.7425933266847,48.41711487370816,0.9493551936021207,60.501120911921575,1.5732661639945822,1.0938967790380514,1.1536224015155963
sports_01_960x540_120_yuv420p.yuv_HEVC_0.2M,hifps_120_testnum_004,214.515625,120.0,518400.0,HEVC,0.41615752225970076,973.0,1.0,1.0,8.719597147606796,1.8621776742977358,40.88110568681506,43.62691629683003,0.8554297313103928,58.777159186214604,1.0938715662290248,1.7373931878587037,1.6813682909390057
sports_01_960x540_30_yuv420p.yuv_H264_0.15M,hifps_120_testnum_003,148.0673828125,30.0,518400.0,H264,1.8134936544614355,2118.0,1.6875,2.0,-0.6767216776301175,1.0270354179698744,3.649614143804521,42.07311408398365,0.8249630212545813,87.23287786999748,1.3765561959331891,1.4429554266157902,1.4104226928437602
sports_01_960x540_30_yuv420p.yuv_H264_0.1M,lofps_4k_testnum_011,99.2392578125,30.0,518400.0,H264,1.705853520833301,1742.0,1.835277777777769,2.0,-0.15825497018513168,1.9160779331875801,1.7726763351367572,44.27494425863991,0.8681361619341159,69.6364693406071,1.1683982805471727,1.2096128870124145,1.2555898642940835
sports_01_960x540_30_yuv420p.yuv_H264_0.2M,lofps_4k_testnum_007,199.78125,30.0,518400.0,H264,1.496768949013925,3457.0,1.6950980392156794,3.0,-0.5508167692236872,-0.05769557981803608,2.1084717188156272,39.667832316873245,0.7778006336641813,154.79471251065567,1.2370584356481438,1.708697718363152,1.6117757652528673
sports_01_960x540_30_yuv420p.yuv_H264_0.5M,lofps_4k_testnum_005,499.5732421875,30.0,518400.0,H264,1.7157742475794198,7825.0,1.0487745098039198,2.0,-0.5171070253769607,1.5312440540756427,0.5624143132107005,31.757110302314906,0.6226884373002923,443.39741211130433,1.2493539440635233,2.414678735940149,2.1813823534929826
sports_01_960x540_30_yuv420p.yuv_HEVC_0.1M,hifps_120_testnum_000,93.306640625,30.0,518400.0,HEVC,1.628248451782391,1044.0,0.7375681528697129,0.0,-0.5513746454125061,1.643606651701707,6.2710030988822485,44.29652782360505,0.8685593690902951,103.60505276441604,1.1363665951751156,1.462217689453942,1.359761994075598
sports_01_960x540_30_yuv420p.yuv_HEVC_0.5M,lofps_4K_testnum_013,498.68359375,30.0,518400.0,HEVC,1.5404478246728004,6964.0,1.9495170720195958,2.0,-0.6633130553519182,0.013750185764636491,0.05582898824021054,31.474798453871966,0.6171529108602346,483.65413047731556,1.41291941447517,2.636660411311788,2.429921304955616
sports_01_960x540_60_yuv420p.yuv_H264_0.1M,lofps_4k_testnum_005,107.6015625,60.0,518400.0,H264,0.9183802091208275,1693.0,1.6177777777777749,1.0,2.8300299519860337,-0.6406128955240109,7.500046268720279,45.71375904284919,0.8963482165264547,82.7448539541027,1.7476584728874163,1.1682994280180306,1.1911688722659335
sports_01_960x540_60_yuv420p.yuv_H264_0.2M,hifps_120_testnum_004,197.9833984375,60.0,518400.0,H264,0.858280438356188,1693.0,2.2122222222222234,3.0,0.692972485741973,2.4239858338366913,0.8851509211153119,42.32337414208867,0.8298700812174249,73.3154022867032,1.4386755848254191,1.5868879643532081,1.5322237331895936
sports_01_960x540_60_yuv420p.yuv_H264_0.3M,lofps_4k_testnum_010,295.6005859375,60.0,518400.0,H264,0.8194914577208068,2107.0,1.473055555555547,1.0,-0.06782498034356399,2.6738074542894523,3.536452580464444,39.62684195882026,0.7769969011533384,103.40399004380085,1.5297216585397206,1.9248175598334554,1.849013753235672
sports_01_960x540_60_yuv420p.yuv_H264_1M,lofps_4k_testnum_011,994.3095703125,60.0,518400.0,H264,0.9307664897980819,7817.0,1.0,1.0,-0.6572941159941328,6.17947929351107,4.714085327540028,29.471946708566566,0.5778813080111092,437.0630324539376,1.2653775482380454,2.8247930930347724,2.550186881769811
sports_01_960x540_60_yuv420p.yuv_HEVC_0.05M,hifps_120_testnum_003,60.859375,60.0,518400.0,HEVC,0.5919936051778165,981.0,0.0,0.0,2.353748535480859,24.502146335425326,73.57034163289676,49.759790696766984,0.9756821705248429,74.99418435938396,0.8572880807953289,1.0571428571428572,1.0285714285714285
sports_01_960x540_60_yuv420p.yuv_HEVC_0.1M,lofps_4k_testnum_007,107.6796875,60.0,518400.0,HEVC,0.8213187528613071,981.0,1.361599185128597,1.0,1.085304101278954,-0.37343635091241323,28.433533275407996,45.74117119500016,0.8968857097058855,82.03339021813353,1.5432163083789714,1.4311129378332637,1.3143533962798566
sports_01_960x540_60_yuv420p.yuv_HEVC_0.3M,hifps_120_testnum_000,293.4912109375,60.0,518400.0,HEVC,0.6919182347451026,1764.0,1.5629480367122355,1.0,1.4768916299517736,2.494944366843768,8.025973940230475,38.59482467961552,0.7567612682277552,138.03633793924456,1.2453609036888613,2.3554274872204806,2.1648570599056445
3rd_01_1280x720_120_yuv420p.yuv_HEVC_0.7M,hifps_120_testnum_004,673.869140625,120.0,921600.0,HEVC,0.367670898527214,3539.0,1.8108801664842105,1.0,42.381807639476655,2.374499134742541,7.640432249207624,47.179196934995204,0.9250822928430432,131.951115924567,1.653636308328204,1.4067308419790747,1.3979931957382328
3rd_01_1280x720_120_yuv420p.yuv_HEVC_1.4M,hifps_120_testnum_003,1367.2392578125,120.0,921600.0,HEVC,0.3280717977942933,9093.0,2.0,2.0,42.75689397602168,2.8706702231833807,4.244714173097137,42.44179842997542,0.8321921260779495,341.7567711664776,1.9515772710336199,2.200219883987681,2.084691584351341
3rd_01_1280x720_120_yuv420p.yuv_HEVC_10M,hifps_120_testnum_003,9850.5439453125,120.0,921600.0,HEVC,0.1860081434731388,74056.0,1.0,1.0,15.542542288313562,5.795140403404805,9.697215496920919,30.022254103156083,0.5886716490814918,1839.501666813368,1.5495881176669946,3.3295988040405793,2.9945271044296997
3rd_01_1280x720_30_yuv420p.yuv_HEVC_3M,lofps_4k_testnum_010,3012.6328125,30.0,921600.0,HEVC,0.9894455922026932,81846.0,1.0,1.0,9.431925953476371,5.025210951083922,9.12117494251067,32.11905217302662,0.6297853367260121,2684.149746881555,1.1272238712031408,2.94593742793386,2.6852619174273213
3rd_01_1280x720_60_yuv420p.yuv_HEVC_0.5M,hifps_120_testnum_004,488.955078125,60.0,921600.0,HEVC,0.5709288226017712,4978.0,1.936715388230759,3.0,24.216898702077863,1.9067585013975465,7.8523357045452915,46.837089942749586,0.918374312602933,223.65605938055594,1.522209821542314,1.4672044794314871,1.4085883322306407
3rd_01_1280x720_60_yuv420p.yuv_HEVC_1M,hifps_120_testnum_003,984.5478515625,60.0,921600.0,HEVC,0.7705830978962245,11699.0,1.529125492754872,3.0,14.880326978238273,2.3822971858503763,13.247717553789709,42.20779178565463,0.827603760503032,443.044770569316,1.6062194517519504,2.23438081011399,2.1006068476218287
3rd_01_1280x720_60_yuv420p.yuv_HEVC_5M,lofps_4K_testnum_013,4950.1689453125,60.0,921600.0,HEVC,0.4288626771150275,73728.0,1.0,1.0,9.430801380549045,5.473688727520955,9.232131186013623,31.624411944745336,0.6200865087204968,1986.4759746628974,1.4272258234899105,3.2462175154304482,2.9111458158195687
3rd_01_1920x1080_120_yuv420p.yuv_H264_10M,hifps_120_testnum_000,9799.0439453125,120.0,2073600.0,H264,0.8718379648749406,72621.0,1.0,1.0,32.12644613232243,5.4468345621457335,21.032491392875716,34.50875944414463,0.6766423420420515,2413.47242621083,1.8842468820371827,3.2879571769327955,2.9348743865797466
3rd_01_1920x1080_120_yuv420p.yuv_H264_20M,hifps_120_testnum_000,19700.9638671875,120.0,2073600.0,H264,0.7483688048186143,137649.0,1.0,1.0,23.60298766786837,6.757465560018803,48.38314878957453,30.42088975289866,0.596488034370562,4348.748599437931,1.718587689313404,3.6108893422345463,3.4803892482767873
3rd_01_1920x1080_120_yuv420p.yuv_HEVC_1M,hifps_120_testnum_000,1079.9345703125,120.0,2073600.0,HEVC,0.5567002656481537,6803.0,2.0,2.0,41.65344100770781,2.501980996243116,4.828726528131337,48.56847125454617,0.9523229657754151,332.1230599906385,1.6011597875902015,1.4126550967473965,1.3232431162973675
3rd_01_1920x1080_120_yuv420p.yuv_HEVC_20M,hifps_120_testnum_004,19653.455078125,120.0,2073600.0,HEVC,0.5203185825608696,121337.0,1.0,1.0,14.604977547175451,5.213808359230864,18.33657633253815,30.325394583273432,0.5946155800641849,3529.060260053904,1.4267172422102945,3.8077316467902422,3.7027942011469346
3rd_01_1920x1080_120_yuv420p.yuv_HEVC_5M,hifps_120_testnum_003,4892.466796875,120.0,2073600.0,HEVC,0.4334326757053595,26686.0,1.0,1.0,23.250789554120136,4.333210715113232,10.556942402888769,38.320989645958136,0.7513919538423164,1268.0308816236143,1.6917198624852559,3.2112621154054297,2.758058084584431
3rd_01_1920x1080_30_yuv420p.yuv_H264_2M,hifps_120_testnum_003,2002.53125,30.0,2073600.0,H264,3.6474825222336777,52817.0,1.0,1.0,15.52384912179373,5.190462322864644,13.022135345269284,40.05061151550921,0.7853061081472394,2343.5985343651664,1.5840428380786924,2.373960190583615,2.0807880131602303
3rd_01_1920x1080_30_yuv420p.yuv_HEVC_1M,lofps_4K_testnum_013,1000.25,30.0,2073600.0,HEVC,2.2284977330265203,20965.0,1.0,1.0,12.812957041110687,3.62484956889761,7.048185800694512,43.94379145825585,0.8616429697697225,1047.1500396717802,1.4696773510671703,2.1594108367366367,1.9304757584204024
3rd_01_1920x1080_30_yuv420p.yuv_HEVC_5M,hifps_120_testnum_003,4993.4296875,30.0,2073600.0,HEVC,1.3090564388403791,118823.0,1.0,1.0,9.63781503427669,3.8053390290963565,14.340489955402102,33.0803727106932,0.6486347590331999,4355.495022175499,1.1777836175360301,3.3829644829026666,3.1837593915564426
3rd_01_1920x1080_60_yuv420p.yuv_H264_1.2M,lofps_4k_testnum_009,1187.3798828125,60.0,2073600.0,H264,3.50395226321139,15385.0,2.9129901960784323,4.0,14.930955809293433,2.1473322811734414,14.564723796812277,47.19457490425219,0.9253838216520037,596.1718988014538,2.110925216763732,1.3159339011289535,1.272933734065844
3rd_01_1920x1080_60_yuv420p.yuv_H264_10M,lofps_4k_testnum_009,9927.2001953125,60.0,2073600.0,H264,1.5252689761324156,136315.0,1.0,1.0,13.186675281867856,6.772962312983328,14.133745301602747,31.924601255360237,0.6259725736345144,4598.479976767056,1.5240298876507734,3.505026950413543,3.29909570206722
3rd_01_1920x1080_60_yuv420p.yuv_H264_3M,lofps_4K_testnum_013,2960.49609375,60.0,2073600.0,H264,2.323316701792118,43623.0,1.0,1.0,20.360000937207683,5.4439150989582465,11.358282723617009,40.02209360371862,0.7847469334062476,1517.758152500523,1.8997243196038183,2.6356009205246504,2.2555648362912124
3rd_01_1920x1080_60_yuv420p.yuv_H264_5M,lofps_4k_testnum_007,4945.6494140625,60.0,2073600.0,H264,1.784760984001531,70301.0,1.0,1.0,17.33611067069702,6.661912598793995,18.598622888347762,36.40859275262693,0.7138939755417045,2616.3825784791698,1.7091504624253546,3.0953496794881694,2.754557945057609
3rd_01_1920x1080_60_yuv420p.yuv_HEVC_10M,lofps_4k_testnum_009,9919.908203125,60.0,2073600.0,HEVC,0.6643742820511396,120573.0,1.0,1.0,8.865639918536267,4.7487050834939035,9.039487439851282,31.623237378130614,0.6200634780025611,3912.66676420938,1.285621092035253,3.740786098835991,3.5000994613272307
3rd_01_1920x1080_60_yuv420p.yuv_HEVC_1M,lofps_4k_testnum_009,988.6044921875,60.0,2073600.0,HEVC,1.0915205799842027,9584.0,2.0,2.0,14.880936720151695,3.021509773671962,8.92894997998272,46.62561114027251,0.9142276694171081,587.5102174753051,1.8765761712576328,1.8617421105356455,1.7625226550500925
3rd_01_1920x1080_60_yuv420p.yuv_HEVC_2M,lofps_4k_testnum_005,1965.7490234375,60.0,2073600.0,HEVC,0.8413460713163552,20838.0,1.1656235054426674,2.0,13.02080636698393,3.9170795985035136,6.75962372437866,41.957178054332765,0.8226897657712307,996.9780574989094,1.6825211884368907,2.7393378919176783,2.3962490439312116
3rd_01_1920x1080_60_yuv420p.yuv_HEVC_3M,lofps_4K_testnum_014,2939.9775390625,60.0,2073600.0,HEVC,0.7199552279540691,34242.0,1.0,1.0,10.978260509318817,2.9742997130532585,8.976157912281781,39.134782979595236,0.7673486858744164,1321.9183901604467,1.5254452133465288,3.119415621204532,2.685037187608426
3rd_01_3840x2160_30_yuv420p.yuv_HEVC_0.5M,lofps_4k_testnum_009,1471.1318359375,30.0,8294400.0,HEVC,11.467377763698718,16748.0,0.0,0.0,4.327481840914954,58.63898751463693,2.088671075679464,49.90877715365591,0.9786034736010963,2698.599127417673,0.610065732503764,1.3049503354754575,1.2667985393724832
3rd_01_3840x2160_30_yuv420p.yuv_HEVC_3M,lofps_4K_testnum_013,2986.34765625,30.0,8294400.0,HEVC,14.199457547995163,37936.0,2.0,2.0,3.3345612379738796,-0.18170891172060966,3.138099295339992,44.8125735142382,0.8786779120438863,5022.056593871099,1.9862493336861498,2.677983910212775,2.707617705740433
3rd_01_3840x2160_60_yuv420p.yuv_H264_30M,lofps_4k_testnum_005,29586.46875,60.0,8294400.0,H264,8.014035965862638,226687.0,2.9780864197530867,3.0,4.239552818699028,-0.3185278669858551,3.760116889903342,31.663568035202708,0.6208542752000531,16399.109321062773,2.020453644611211,4.234321235630087,4.168881021673469
3rd_01_3840x2160_60_yuv420p.yuv_H264_4.5M,lofps_4k_testnum_007,4401.3759765625,60.0,8294400.0,H264,6.227106243883088,35931.0,4.020370370370372,5.0,4.742872653007492,-0.7537687410638507,1.8969158803214654,46.942234176302065,0.920435964241217,3095.0387030450656,2.448601743624414,1.867737199880477,1.7974243811203077
3rd_01_3840x2160_60_yuv420p.yuv_H264_7.5M,lofps_4k_testnum_010,7331.63671875,60.0,8294400.0,H264,6.58036608329253,52016.0,3.593163580246916,4.0,4.843154303553003,-0.23605480893448405,2.2520738730831757,42.394264772563325,0.831260093579673,3581.3548249959254,2.398719235480592,2.961526261093729,2.9978178703220517
3rd_01_3840x2160_60_yuv420p.yuv_HEVC_0.5M,lofps_4k_testnum_007,2123.935546875,60.0,8294400.0,HEVC,7.631919854695769,16378.0,0.0,0.0,4.009549501057979,157.98622158153813,3.891809863854763,49.96426007631403,0.9796913740453731,1951.4259832862565,0.39307834259066976,1.4337269077190515,1.2760283084002346
3rd_01_3840x2160_60_yuv420p.yuv_HEVC_10M,lofps_4k_testnum_011,9845.640625,60.0,8294400.0,HEVC,7.176284277963584,57901.0,3.0,3.0,3.357252127901976,-0.45157124084277545,2.9158315187895774,38.60514408178511,0.7569636094467669,5704.79230110854,2.236018037120943,3.910710037000512,3.8241641893544696
3rd_01_3840x2160_60_yuv420p.yuv_HEVC_20M,lofps_4K_testnum_013,19690.884765625,60.0,8294400.0,HEVC,5.893250832032848,120639.0,3.0,3.0,3.450350541136628,-0.5593871590294222,2.1930882764158612,33.59590260787272,0.6587431883896613,10482.529633539669,2.078664690719479,4.321408165981931,4.2087663991033155
3rd_01_960x540_120_yuv420p.yuv_HEVC_0.5M,hifps_120_testnum_004,496.2177734375,120.0,518400.0,HEVC,0.2374896615738827,3175.0,3.0,3.0,50.74900097332741,2.0387193737165132,10.355002719325256,46.18135887410754,0.9055168406687752,178.89833546195337,2.009905836284461,1.36757578836385,1.3668784527848068
3rd_01_960x540_30_yuv420p.yuv_H264_1M,lofps_4k_testnum_005,1014.404296875,30.0,518400.0,H264,2.5599403775049945,35400.0,1.0,1.0,12.30531949228098,5.706218631226408,8.734297473062988,36.69016820775133,0.7194150628970849,1176.6813257359659,1.5349694379715588,2.0113038116736304,1.7619592467369456
3rd_01_960x540_30_yuv420p.yuv_H264_2M,lofps_4k_testnum_009,2042.5380859375,30.0,518400.0,H264,1.8291242501943474,61916.0,1.0,1.0,9.727974969472394,6.211229372256486,8.311747062005239,31.997030952849364,0.6273927637813601,2325.107816245023,1.328148471322916,2.3979289566367097,2.1124686102647154
3rd_01_960x540_30_yuv420p.yuv_HEVC_0.3M,hifps_120_testnum_004,296.2666015625,30.0,518400.0,HEVC,0.8568857608145654,7695.0,2.052863460973505,3.0,8.662395326587509,1.418173374127523,4.093596584689579,44.66735143812106,0.8758304203553149,281.18871428177545,1.3713856223854861,1.4160371320558383,1.3699545271730826
3rd_01_960x540_30_yuv420p.yuv_HEVC_0.5M,hifps_120_testnum_004,506.01953125,30.0,518400.0,HEVC,1.0830004246876779,15547.0,1.0,1.0,10.326402363913825,2.6482775934153207,6.772923706497863,41.09954081309282,0.8058733492763298,551.277198161924,1.5561800932677323,1.8482044421482011,1.7854984119142505
3rd_01_960x540_30_yuv420p.yuv_HEVC_1M,lofps_4k_testnum_009,1010.7490234375,30.0,518400.0,HEVC,0.699185859856118,33039.0,1.0,1.0,10.024124110071847,3.9773163173660038,6.511888794902193,36.354517283877534,0.7128336722328928,1041.2926304104922,1.3213455547679178,2.310795736316299,2.040112959130493
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,hifps_120_testnum_000,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,hifps_120_testnum_003,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,hifps_120_testnum_004,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,lofps_4k_testnum_005,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,lofps_4k_testnum_007,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,lofps_4k_testnum_009,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,lofps_4k_testnum_010,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,lofps_4k_testnum_011,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,lofps_4K_testnum_013,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_0.3M,lofps_4K_testnum_014,307.24609375,60.0,518400.0,H264,1.573019545116832,5188.0,3.165441176470587,5.0,23.02102459565846,1.8907159501362543,7.285713944238914,48.22092539854005,0.9455083411478441,202.80625501240047,1.9022605222177331,1.0571428571428572,1.1487274388887858
3rd_01_960x540_60_yuv420p.yuv_H264_1M,lofps_4K_testnum_013,1004.1796875,60.0,518400.0,H264,0.9953898594129947,19382.0,1.0,1.0,26.7209096028395,3.6941912585792203,9.084332976401853,39.24430014075747,0.7694960811913228,607.2306339139852,1.92825139547364,1.9699565598018334,1.8742449659987326
3rd_01_960x540_60_yuv420p.yuv_H264_2M,lofps_4k_testnum_011,1998.2978515625,60.0,518400.0,H264,0.7742016883696305,37510.0,1.0,1.0,17.85837880469724,5.349125601588526,9.204621566438773,34.578338079806215,0.6780066290158081,1059.581381961223,1.7751382624552856,2.4485105189022907,2.1472530768570053
3rd_01_960x540_60_yuv420p.yuv_H264_3M,lofps_4K_testnum_014,2990.50390625,60.0,518400.0,H264,0.5944099754977383,50560.0,1.0,1.0,14.018292598766827,6.222055036412327,12.10542410032251,32.03198959049396,0.6280782272645874,1554.9763699445477,1.724450610075284,2.653817331294732,2.3651933568524193
3rd_01_960x540_60_yuv420p.yuv_HEVC_0.7M,lofps_4k_testnum_005,687.4443359375,60.0,518400.0,HEVC,0.38179387057918435,10082.0,2.1160196502871074,3.0,19.75772399364898,2.2608694459976837,10.578087716252837,41.54636213706143,0.8146345517070869,329.2205780231844,1.7221113252949145,2.0170514156809247,1.9394190360444252
3rd_01_960x540_60_yuv420p.yuv_HEVC_1M,hifps_120_testnum_004,1003.712890625,60.0,518400.0,HEVC,0.4008619259107671,16543.0,2.0,2.0,15.352448165724027,2.937272334381869,7.705572290307959,38.937988330681584,0.7634899672682663,543.0627473395975,1.6875693456971157,2.319761655503995,2.2178483157335505
3rd_01_960x540_60_yuv420p.yuv_HEVC_3M,lofps_4k_testnum_009,2987.3359375,60.0,518400.0,HEVC,0.23125491749568092,47633.0,0.0,0.0,9.713976220636603,5.793255257608978,6.764123385033852,31.878539698108405,0.6250694058452628,1311.4946622097825,1.4269167345857003,2.880435394120764,2.5145358373366813
racing_01_1280x720_120_yuv420p.yuv_HEVC_20M,hifps_120_testnum_000,20003.8466796875,120.0,921600.0,HEVC,8.89113142605434,147885.0,1.0,1.0,2.2952643423462504,-0.5218615444120305,0.5001940624191521,31.280701692631766,0.6133470920123876,2589.8226833003337,0.6606670112867971,3.2652342527368536,3.008434700525755
racing_01_1280x720_30_yuv420p.yuv_HEVC_3M,lofps_4k_testnum_009,3093.201171875,30.0,921600.0,HEVC,21.136896692880807,95483.0,1.0,1.0,1.987910922062099,-0.3858353175195117,0.7689541252767356,36.10167185187516,0.7078759186642188,1528.3659064292622,0.9439769757031938,2.6640223336837883,2.4004407839512636
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,hifps_120_testnum_000,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,hifps_120_testnum_003,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,hifps_120_testnum_004,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_005,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_007,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_009,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_010,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_011,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,lofps_4K_testnum_013,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
racing_01_1280x720_30_yuv420p.yuv_HEVC_5M,lofps_4K_testnum_014,5181.546875,30.0,921600.0,HEVC,21.448269782002424,147431.0,1.0,1.0,1.6061417661401398,-0.057420542170441013,0.7876476114504127,33.238425449014905,0.6517338323336256,2414.9031989204195,0.9483600819514806,2.8768453363901227,2.7173953045364607
